ClubNumber;ClubName;MembershipName;Club Total;Total;Male;Female
17;CLUB DEPORTIVO VIRGEN DE LA VICTORIA;Provincial;0;0;0;0
17;CLUB DEPORTIVO VIRGEN DE LA VICTORIA;Territorial;0;0;0;0
EJ1-22;Club Ejemplo;Arbitro de pista;0;0;0;0
EJ1-22;Club Ejemplo;Entrenador de Club;0;0;0;0
EJ1-22;Club Ejemplo;Entrenador Nacional;0;0;0;0
EJ1-22;Club Ejemplo;Entrenador Provincial;0;0;0;0
EJ1-22;Club Ejemplo;Entrenador Territorial;0;0;0;0
EJ1-22;Club Ejemplo;Escolares;0;0;0;0
EJ1-22;Club Ejemplo;Homologada;0;0;0;0
EJ1-22;Club Ejemplo;Individual;0;0;0;0
EJ1-22;Club Ejemplo;Juez-Arbitro;0;0;0;0
EJ1-22;Club Ejemplo;Match Control;0;0;0;0
EJ1-22;Club Ejemplo;Monitor con HN;0;0;0;0
EJ1-22;Club Ejemplo;Nacional;0;0;0;0
EJ1-22;Club Ejemplo;Promocional;0;0;0;0
EJ1-22;Club Ejemplo;Provincial;0;0;0;0
EJ1-22;Club Ejemplo;Territorial;0;0;0;0
BAL-1511;Club Esport Sant Lluis;Arbitro de pista;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Entrenador de Club;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Entrenador Nacional;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Entrenador Provincial;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Entrenador Territorial;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Escolares;15;6;3;3
BAL-1511;Club Esport Sant Lluis;Homologada;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Individual;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Juez-Arbitro;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Match Control;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Monitor con HN;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Nacional;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Promocional;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Provincial;15;0;0;0
BAL-1511;Club Esport Sant Lluis;Territorial;15;9;6;3
BAL-3308;Club Esportiu Ciutat;Arbitro de pista;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Entrenador de Club;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Entrenador Nacional;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Entrenador Provincial;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Entrenador Territorial;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Escolares;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Homologada;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Individual;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Juez-Arbitro;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Match Control;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Monitor con HN;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Nacional;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Promocional;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Provincial;0;0;0;0
BAL-3308;Club Esportiu Ciutat;Territorial;0;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Arbitro de pista;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Entrenador de Club;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Entrenador Nacional;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Entrenador Provincial;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Entrenador Territorial;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Escolares;32;6;2;4
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Homologada;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Individual;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Juez-Arbitro;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Match Control;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Monitor con HN;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Nacional;32;2;2;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Promocional;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Provincial;32;0;0;0
GAL-335;CLUB MOSTRUIÑOS LUGO SB;Territorial;32;24;18;6
11;CLUB PRUEBA;Arbitro de pista;0;0;0;0
11;CLUB PRUEBA;Entrenador de Club;0;0;0;0
11;CLUB PRUEBA;Entrenador Nacional;0;0;0;0
11;CLUB PRUEBA;Entrenador Provincial;0;0;0;0
11;CLUB PRUEBA;Entrenador Territorial;0;0;0;0
11;CLUB PRUEBA;Escolares;0;0;0;0
11;CLUB PRUEBA;Homologada;0;0;0;0
11;CLUB PRUEBA;Individual;0;0;0;0
11;CLUB PRUEBA;Juez-Arbitro;0;0;0;0
11;CLUB PRUEBA;Match Control;0;0;0;0
11;CLUB PRUEBA;Monitor con HN;0;0;0;0
11;CLUB PRUEBA;Nacional;0;0;0;0
11;CLUB PRUEBA;Promocional;0;0;0;0
11;CLUB PRUEBA;Provincial;0;0;0;0
11;CLUB PRUEBA;Territorial;0;0;0;0
AST-597;CLUB RECTA FINAL;Arbitro de pista;0;0;0;0
AST-597;CLUB RECTA FINAL;Entrenador de Club;0;0;0;0
AST-597;CLUB RECTA FINAL;Entrenador Nacional;0;0;0;0
AST-597;CLUB RECTA FINAL;Entrenador Provincial;0;0;0;0
AST-597;CLUB RECTA FINAL;Entrenador Territorial;0;0;0;0
AST-597;CLUB RECTA FINAL;Escolares;0;0;0;0
AST-597;CLUB RECTA FINAL;Homologada;0;0;0;0
AST-597;CLUB RECTA FINAL;Individual;0;0;0;0
AST-597;CLUB RECTA FINAL;Juez-Arbitro;0;0;0;0
AST-597;CLUB RECTA FINAL;Match Control;0;0;0;0
AST-597;CLUB RECTA FINAL;Monitor con HN;0;0;0;0
AST-597;CLUB RECTA FINAL;Nacional;0;0;0;0
AST-597;CLUB RECTA FINAL;Promocional;0;0;0;0
AST-597;CLUB RECTA FINAL;Provincial;0;0;0;0
AST-597;CLUB RECTA FINAL;Territorial;0;0;0;0
MUR-220;CLUB SPIRALIA;Arbitro de pista;0;0;0;0
MUR-220;CLUB SPIRALIA;Entrenador de Club;0;0;0;0
MUR-220;CLUB SPIRALIA;Entrenador Nacional;0;0;0;0
MUR-220;CLUB SPIRALIA;Entrenador Provincial;0;0;0;0
MUR-220;CLUB SPIRALIA;Entrenador Territorial;0;0;0;0
MUR-220;CLUB SPIRALIA;Escolares;0;0;0;0
MUR-220;CLUB SPIRALIA;Homologada;0;0;0;0
MUR-220;CLUB SPIRALIA;Individual;0;0;0;0
MUR-220;CLUB SPIRALIA;Juez-Arbitro;0;0;0;0
MUR-220;CLUB SPIRALIA;Match Control;0;0;0;0
MUR-220;CLUB SPIRALIA;Monitor con HN;0;0;0;0
MUR-220;CLUB SPIRALIA;Nacional;0;0;0;0
MUR-220;CLUB SPIRALIA;Promocional;0;0;0;0
MUR-220;CLUB SPIRALIA;Provincial;0;0;0;0
MUR-220;CLUB SPIRALIA;Territorial;0;0;0;0
121;CLUB TESTS;Arbitro de pista;3;0;0;0
121;CLUB TESTS;Entrenador de Club;3;0;0;0
121;CLUB TESTS;Entrenador Nacional;3;0;0;0
121;CLUB TESTS;Entrenador Provincial;3;0;0;0
121;CLUB TESTS;Entrenador Territorial;3;0;0;0
121;CLUB TESTS;Escolares;3;0;0;0
121;CLUB TESTS;Homologada;3;0;0;0
121;CLUB TESTS;Individual;3;0;0;0
121;CLUB TESTS;Juez-Arbitro;3;0;0;0
121;CLUB TESTS;Match Control;3;0;0;0
121;CLUB TESTS;Monitor con HN;3;0;0;0
121;CLUB TESTS;Nacional;3;3;1;2
121;CLUB TESTS;Promocional;3;0;0;0
121;CLUB TESTS;Provincial;3;0;0;0
121;CLUB TESTS;Territorial;3;0;0;0
EXT-4245;CM ARIS;Arbitro de pista;35;0;0;0
EXT-4245;CM ARIS;Entrenador de Club;35;0;0;0
EXT-4245;CM ARIS;Entrenador Nacional;35;0;0;0
EXT-4245;CM ARIS;Entrenador Provincial;35;0;0;0
EXT-4245;CM ARIS;Entrenador Territorial;35;0;0;0
EXT-4245;CM ARIS;Escolares;35;14;9;5
EXT-4245;CM ARIS;Homologada;35;0;0;0
EXT-4245;CM ARIS;Individual;35;0;0;0
EXT-4245;CM ARIS;Juez-Arbitro;35;0;0;0
EXT-4245;CM ARIS;Match Control;35;0;0;0
EXT-4245;CM ARIS;Monitor con HN;35;0;0;0
EXT-4245;CM ARIS;Nacional;35;1;1;0
EXT-4245;CM ARIS;Promocional;35;0;0;0
EXT-4245;CM ARIS;Provincial;35;0;0;0
EXT-4245;CM ARIS;Territorial;35;20;11;9
CAT+1;COL.LEGI JARDI;Arbitro de pista;0;0;0;0
CAT+1;COL.LEGI JARDI;Entrenador de Club;0;0;0;0
CAT+1;COL.LEGI JARDI;Entrenador Nacional;0;0;0;0
CAT+1;COL.LEGI JARDI;Entrenador Provincial;0;0;0;0
CAT+1;COL.LEGI JARDI;Entrenador Territorial;0;0;0;0
CAT+1;COL.LEGI JARDI;Escolares;0;0;0;0
CAT+1;COL.LEGI JARDI;Homologada;0;0;0;0
CAT+1;COL.LEGI JARDI;Individual;0;0;0;0
CAT+1;COL.LEGI JARDI;Juez-Arbitro;0;0;0;0
CAT+1;COL.LEGI JARDI;Match Control;0;0;0;0
CAT+1;COL.LEGI JARDI;Monitor con HN;0;0;0;0
CAT+1;COL.LEGI JARDI;Nacional;0;0;0;0
CAT+1;COL.LEGI JARDI;Promocional;0;0;0;0
CAT+1;COL.LEGI JARDI;Provincial;0;0;0;0
CAT+1;COL.LEGI JARDI;Territorial;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Arbitro de pista;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Entrenador de Club;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Entrenador Nacional;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Entrenador Provincial;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Entrenador Territorial;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Escolares;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Homologada;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Individual;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Juez-Arbitro;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Match Control;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Monitor con HN;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Nacional;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Promocional;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Provincial;0;0;0;0
PVA+4;COLEGIO ALDAPETA;Territorial;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Arbitro de pista;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Entrenador de Club;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Entrenador Nacional;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Entrenador Provincial;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Entrenador Territorial;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Escolares;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Homologada;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Individual;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Juez-Arbitro;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Match Control;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Monitor con HN;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Nacional;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Promocional;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Provincial;0;0;0;0
Oviedo-9;COLEGIO AMOR DE DIOS;Territorial;0;0;0;0
BAL+1;COLEGIO CIDE;Arbitro de pista;0;0;0;0
BAL+1;COLEGIO CIDE;Entrenador de Club;0;0;0;0
BAL+1;COLEGIO CIDE;Entrenador Nacional;0;0;0;0
BAL+1;COLEGIO CIDE;Entrenador Provincial;0;0;0;0
BAL+1;COLEGIO CIDE;Entrenador Territorial;0;0;0;0
BAL+1;COLEGIO CIDE;Escolares;0;0;0;0
BAL+1;COLEGIO CIDE;Homologada;0;0;0;0
BAL+1;COLEGIO CIDE;Individual;0;0;0;0
BAL+1;COLEGIO CIDE;Juez-Arbitro;0;0;0;0
BAL+1;COLEGIO CIDE;Match Control;0;0;0;0
BAL+1;COLEGIO CIDE;Monitor con HN;0;0;0;0
BAL+1;COLEGIO CIDE;Nacional;0;0;0;0
BAL+1;COLEGIO CIDE;Promocional;0;0;0;0
BAL+1;COLEGIO CIDE;Provincial;0;0;0;0
BAL+1;COLEGIO CIDE;Territorial;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Arbitro de pista;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Entrenador de Club;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Entrenador Nacional;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Entrenador Provincial;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Entrenador Territorial;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Escolares;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Homologada;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Individual;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Juez-Arbitro;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Match Control;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Monitor con HN;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Nacional;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Promocional;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Provincial;0;0;0;0
01;Colegio Ejemplo IMPORTAR;Territorial;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Arbitro de pista;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Entrenador de Club;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Entrenador Nacional;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Entrenador Provincial;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Entrenador Territorial;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Escolares;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Homologada;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Individual;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Juez-Arbitro;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Match Control;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Monitor con HN;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Nacional;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Promocional;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Provincial;0;0;0;0
Astures-17;COLEGIO JOVELLANOS;Territorial;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Arbitro de pista;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Entrenador de Club;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Entrenador Nacional;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Entrenador Provincial;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Entrenador Territorial;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Escolares;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Homologada;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Individual;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Juez-Arbitro;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Match Control;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Monitor con HN;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Nacional;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Promocional;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Provincial;0;0;0;0
Oviedo-12;COLEGIO LA INMACULADA;Territorial;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Arbitro de pista;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Entrenador de Club;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Entrenador Nacional;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Entrenador Provincial;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Entrenador Territorial;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Escolares;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Homologada;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Individual;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Juez-Arbitro;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Match Control;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Monitor con HN;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Nacional;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Promocional;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Provincial;0;0;0;0
Astures-20;COLEGIO MANUEL FERNÁNDEZ JUNCOS;Territorial;0;0;0;0
MAD-183;COLEGIO PARQUE;Arbitro de pista;0;0;0;0
MAD-183;COLEGIO PARQUE;Entrenador de Club;0;0;0;0
MAD-183;COLEGIO PARQUE;Entrenador Nacional;0;0;0;0
MAD-183;COLEGIO PARQUE;Entrenador Provincial;0;0;0;0
MAD-183;COLEGIO PARQUE;Entrenador Territorial;0;0;0;0
MAD-183;COLEGIO PARQUE;Escolares;0;0;0;0
MAD-183;COLEGIO PARQUE;Homologada;0;0;0;0
MAD-183;COLEGIO PARQUE;Individual;0;0;0;0
MAD-183;COLEGIO PARQUE;Juez-Arbitro;0;0;0;0
MAD-183;COLEGIO PARQUE;Match Control;0;0;0;0
MAD-183;COLEGIO PARQUE;Monitor con HN;0;0;0;0
MAD-183;COLEGIO PARQUE;Nacional;0;0;0;0
MAD-183;COLEGIO PARQUE;Promocional;0;0;0;0
MAD-183;COLEGIO PARQUE;Provincial;0;0;0;0
MAD-183;COLEGIO PARQUE;Territorial;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Arbitro de pista;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Entrenador de Club;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Entrenador Nacional;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Entrenador Provincial;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Entrenador Territorial;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Escolares;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Homologada;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Individual;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Juez-Arbitro;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Match Control;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Monitor con HN;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Nacional;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Promocional;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Provincial;0;0;0;0
Astures-24;COLEGIO SAN MIGUEL;Territorial;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Arbitro de pista;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Entrenador de Club;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Entrenador Nacional;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Entrenador Provincial;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Entrenador Territorial;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Escolares;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Homologada;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Individual;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Juez-Arbitro;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Match Control;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Monitor con HN;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Nacional;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Promocional;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Provincial;0;0;0;0
Oviedo-14;COLEGIO VENTANIELLES;Territorial;0;0;0;0
AND-025389;COLOMBINO;Arbitro de pista;0;0;0;0
AND-025389;COLOMBINO;Entrenador de Club;0;0;0;0
AND-025389;COLOMBINO;Entrenador Nacional;0;0;0;0
AND-025389;COLOMBINO;Entrenador Provincial;0;0;0;0
AND-025389;COLOMBINO;Entrenador Territorial;0;0;0;0
AND-025389;COLOMBINO;Escolares;0;0;0;0
AND-025389;COLOMBINO;Homologada;0;0;0;0
AND-025389;COLOMBINO;Individual;0;0;0;0
AND-025389;COLOMBINO;Juez-Arbitro;0;0;0;0
AND-025389;COLOMBINO;Match Control;0;0;0;0
AND-025389;COLOMBINO;Monitor con HN;0;0;0;0
AND-025389;COLOMBINO;Nacional;0;0;0;0
AND-025389;COLOMBINO;Promocional;0;0;0;0
AND-025389;COLOMBINO;Provincial;0;0;0;0
AND-025389;COLOMBINO;Territorial;0;0;0;0
ARA-260;COMARCA DE DAROCA;Arbitro de pista;17;0;0;0
ARA-260;COMARCA DE DAROCA;Entrenador de Club;17;0;0;0
ARA-260;COMARCA DE DAROCA;Entrenador Nacional;17;0;0;0
ARA-260;COMARCA DE DAROCA;Entrenador Provincial;17;0;0;0
ARA-260;COMARCA DE DAROCA;Entrenador Territorial;17;0;0;0
ARA-260;COMARCA DE DAROCA;Escolares;17;13;3;10
ARA-260;COMARCA DE DAROCA;Homologada;17;0;0;0
ARA-260;COMARCA DE DAROCA;Individual;17;0;0;0
ARA-260;COMARCA DE DAROCA;Juez-Arbitro;17;0;0;0
ARA-260;COMARCA DE DAROCA;Match Control;17;0;0;0
ARA-260;COMARCA DE DAROCA;Monitor con HN;17;0;0;0
ARA-260;COMARCA DE DAROCA;Nacional;17;3;2;1
ARA-260;COMARCA DE DAROCA;Promocional;17;0;0;0
ARA-260;COMARCA DE DAROCA;Provincial;17;0;0;0
ARA-260;COMARCA DE DAROCA;Territorial;17;1;1;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Arbitro de pista;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Entrenador de Club;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Entrenador Nacional;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Entrenador Provincial;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Entrenador Territorial;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Escolares;11;1;1;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Homologada;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Individual;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Juez-Arbitro;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Match Control;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Monitor con HN;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Nacional;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Promocional;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Provincial;11;0;0;0
ARA-248;COMARCA RIBERA BAJA DEL EBRO;Territorial;11;10;3;7
AND-8489;CORDOBA;Arbitro de pista;94;0;0;0
AND-8489;CORDOBA;Entrenador de Club;94;0;0;0
AND-8489;CORDOBA;Entrenador Nacional;94;0;0;0
AND-8489;CORDOBA;Entrenador Provincial;94;0;0;0
AND-8489;CORDOBA;Entrenador Territorial;94;0;0;0
AND-8489;CORDOBA;Escolares;94;0;0;0
AND-8489;CORDOBA;Homologada;94;0;0;0
AND-8489;CORDOBA;Individual;94;0;0;0
AND-8489;CORDOBA;Juez-Arbitro;94;0;0;0
AND-8489;CORDOBA;Match Control;94;0;0;0
AND-8489;CORDOBA;Monitor con HN;94;0;0;0
AND-8489;CORDOBA;Nacional;94;4;2;2
AND-8489;CORDOBA;Promocional;94;0;0;0
AND-8489;CORDOBA;Provincial;94;54;27;27
AND-8489;CORDOBA;Territorial;94;36;26;10
MAD-180;COVIJOVEN;Arbitro de pista;0;0;0;0
MAD-180;COVIJOVEN;Entrenador de Club;0;0;0;0
MAD-180;COVIJOVEN;Entrenador Nacional;0;0;0;0
MAD-180;COVIJOVEN;Entrenador Provincial;0;0;0;0
MAD-180;COVIJOVEN;Entrenador Territorial;0;0;0;0
MAD-180;COVIJOVEN;Escolares;0;0;0;0
MAD-180;COVIJOVEN;Homologada;0;0;0;0
MAD-180;COVIJOVEN;Individual;0;0;0;0
MAD-180;COVIJOVEN;Juez-Arbitro;0;0;0;0
MAD-180;COVIJOVEN;Match Control;0;0;0;0
MAD-180;COVIJOVEN;Monitor con HN;0;0;0;0
MAD-180;COVIJOVEN;Nacional;0;0;0;0
MAD-180;COVIJOVEN;Promocional;0;0;0;0
MAD-180;COVIJOVEN;Provincial;0;0;0;0
MAD-180;COVIJOVEN;Territorial;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Arbitro de pista;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Entrenador de Club;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Entrenador Nacional;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Entrenador Provincial;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Entrenador Territorial;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Escolares;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Homologada;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Individual;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Juez-Arbitro;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Match Control;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Monitor con HN;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Nacional;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Promocional;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Provincial;0;0;0;0
Oviedo-23;CP BAUDILIO ARCE;Territorial;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Arbitro de pista;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Entrenador de Club;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Entrenador Nacional;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Entrenador Provincial;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Entrenador Territorial;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Escolares;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Homologada;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Individual;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Juez-Arbitro;0;0;0;0
Oviedo-3;CP BUENAVISTA II A;Match Control;0;0;0;0
